DewPointTempF,DRYBULBTEMPF,RelativeHumidity,StationPressure,VISIBILITY,WETBULBTEMPF,WindDirection,WindSpeed
18,30,61,30.09,10,26,260,16
15,31,52,30.12,10,26,270,21
14,30,51,30.14,10,25,270,20
14,29,54,30.16,10,24,280,16
14,29,54,30.21,10,24,260,20
14,28,56,30.22,10,24,260,16
14,28,56,30.24,10,24,260,21
14,27,58,30.27,10,23,260,18
13,27,55,30.29,10,23,260,22
14,28,56,30.32,10,24,270,20
15,29,56,30.32,10,25,260,17
15,30,54,30.32,10,25,260,22
16,31,54,30.32,10,26,250,23
16,32,52,30.27,10,27,250,20
16,32,52,30.25,10,27,250,18
16,32,52,30.22,10,27,250,15
18,32,56,30.22,10,27,240,17
17,31,56,30.22,10,26,240,20
17,32,54,30.22,10,27,250,18
17,31,56,30.22,10,26,240,18
19,32,59,30.24,10,28,250,16
18,32,56,30.22,10,27,260,14
17,32,54,30.22,10,27,260,16
17,32,54,30.22,10,27,270,15
15,32,50,30.22,10,27,280,20
15,30,54,30.22,10,25,300,18
14,29,54,30.22,10,24,300,11
14,28,56,30.22,10,24,320,17
14,27,58,30.24,10,23,310,11
14,26,60,30.24,10,22,310,16
10,25,53,30.25,10,21,330,22
7,25,46,30.27,10,20,320,22
5,24,44,30.29,10,19,320,15
4,24,42,30.32,10,19,310,17
6,24,46,30.34,10,19,320,16
7,25,46,30.35,10,20,310,16
7,26,44,30.32,10,21,320,20
7,27,43,30.29,10,22,320,17
5,28,37,30.27,10,22,320,13
6,28,39,30.25,10,22,320,11
5,27,39,30.24,10,21,290,6
5,26,40,30.24,10,21,280,8
7,26,44,30.24,10,21,250,16
7,25,46,30.24,10,20,250,16
8,25,48,30.25,10,20,260,18
7,25,46,30.25,10,20,260,20
7,25,46,30.24,10,20,260,21
6,24,46,30.22,10,19,270,20
5,24,44,30.19,10,19,260,22
6,24,46,30.16,10,19,260,16
6,24,46,30.16,10,19,260,18
5,24,44,30.14,10,19,260,15
6,24,46,30.14,10,19,270,16
7,24,48,30.14,10,20,260,20
8,25,48,30.16,10,20,270,21
9,26,48,30.16,10,21,270,16
10,26,51,30.16,10,22,260,14
10,27,49,30.17,10,22,280,15
10,28,47,30.19,10,23,260,16
12,31,45,30.19,10,25,270,20
12,32,43,30.16,10,26,280,22
13,33,43,30.14,10,27,280,18
13,35,40,30.14,10,28,270,21
14,35,42,30.14,10,28,270,20
14,35,42,30.14,10,28,280,18
14,35,42,30.16,10,28,260,18
15,34,46,30.19,10,28,270,16
16,33,49,30.22,10,28,250,14
16,34,48,30.24,10,28,260,11
17,34,50,30.27,10,28,260,11
17,32,54,30.27,10,27,250,8
17,34,50,30.29,10,28,260,7
19,33,56,30.3,10,28,250,6
20,31,64,30.32,10,27,240,7
20,33,58,30.34,10,29,270,6
20,32,61,30.35,10,28,50,6
20,30,66,30.37,10,27,40,9
20,29,69,30.37,10,26,30,11
18,28,66,30.38,10,25,40,15
17,28,63,30.42,10,25,40,14
16,27,63,30.43,10,24,50,11
17,27,66,30.45,10,24,50,16
20,26,78,30.47,1,24,50,10
21,26,81,30.48,3,24,60,11
21,27,78,30.47,2.5,25,50,14
22,27,81,30.42,1.5,25,60,15
21,26,81,30.4,5,24,50,17
20,26,78,30.37,1,24,50,17
21,25,85,30.34,1.25,24,60,20
20,25,81,30.32,1.5,23,60,17
19,25,78,30.27,3,23,50,18
21,26,81,30.22,2,24,40,17
24,28,85,30.17,1.5,27,50,18
26,30,85,30.14,1.25,29,50,17
28,31,89,30.04,1.25,30,40,22
31,34,89,29.96,6,33,70,17
34,36,93,29.88,3,35,30,11
41,43,93,29.77,3,42,80,22
41,44,89,29.67,3,43,80,24
44,46,93,29.57,2,45,70,20
44,46,93,29.51,2,45,70,6
41,43,93,29.47,5,42,30,17
36,38,93,29.47,3,37,330,15
33,35,93,29.47,5,34,340,14
31,34,89,29.52,10,33,330,13
31,34,89,29.52,10,33,300,11
29,33,85,29.57,10,31,300,10
29,35,78,29.56,10,33,280,10
31,37,79,29.57,10,35,270,13
30,38,73,29.57,10,35,280,16
30,39,70,29.59,10,35,280,15
29,41,62,29.59,10,36,290,20
29,41,62,29.65,10,36,280,18
28,40,63,29.69,10,35,280,18
28,40,63,29.72,10,35,280,15
28,39,65,29.74,10,35,280,11
26,39,60,29.75,10,34,270,16
26,39,60,29.78,10,34,260,13
23,37,57,29.8,10,32,260,17
20,35,54,29.83,10,30,260,20
19,34,54,29.85,10,29,260,17
20,34,56,29.85,10,29,260,16
21,34,59,29.83,10,29,250,21
21,34,59,29.85,10,29,250,22
21,33,61,29.88,10,29,260,20
17,33,52,29.9,10,28,280,18
11,31,43,29.93,10,25,290,22
12,30,47,29.96,10,25,290,18
10,28,47,30,10,23,270,16
9,28,44,30.03,10,23,270,20
8,27,45,30.06,10,22,280,18
8,28,43,30.08,10,22,290,17
8,29,41,30.08,10,23,280,11
8,30,39,30.06,10,24,270,14
7,31,36,30.04,10,24,300,14
7,31,36,30.06,10,24,290,14
6,31,35,30.08,10,24,300,13
5,30,34,30.11,10,23,280,10
5,29,36,30.12,10,23,290,10
5,29,36,30.16,10,23,290,9
4,28,35,30.19,10,22,300,13
6,27,41,30.19,10,21,320,8
8,27,45,30.22,10,22,280,11
7,27,43,30.22,10,22,280,8
8,26,46,30.22,10,21,300,7
8,25,48,30.22,10,20,320,5
11,27,51,30.22,10,22,40,5
11,28,49,30.22,10,23,40,6
9,28,44,30.21,10,23,50,6
9,28,44,30.19,10,23,60,6
8,28,43,30.17,10,22,60,7
9,28,44,30.19,10,23,70,7
16,26,66,30.19,3,23,80,9
19,25,78,30.16,2,23,70,10
21,26,81,30.14,6,24,60,13
22,28,78,30.12,6,26,70,9
24,29,82,30.08,5,27,70,13
26,30,85,30.01,1,29,50,9
28,31,89,29.96,3,30,40,11
29,32,88,29.93,2.5,31,340,9
29,33,85,29.91,8,31,20,10
30,33,89,29.93,5,32,360,10
28,31,89,29.95,8,30,360,17
26,29,89,29.95,10,28,360,14
23,27,85,29.96,10,26,360,15
22,26,84,29.96,10,25,360,13
21,26,81,29.96,10,24,360,10
21,25,85,29.96,10,24,20,10
21,25,85,29.95,10,24,30,7
20,25,81,29.93,10,23,360,9
20,25,81,29.93,10,23,340,11
19,25,78,29.91,10,23,350,11
19,25,78,29.93,10,23,330,14
19,26,75,29.93,10,24,320,15
19,26,75,29.95,10,24,320,14
19,26,75,29.96,10,24,330,15
19,26,75,29.98,10,24,320,10
20,28,72,30.01,10,25,280,5
21,30,69,30.03,10,27,270,10
21,31,67,30.03,10,28,280,8
23,33,66,30.03,10,29,290,10
23,35,61,30.03,10,31,280,15
23,38,55,30.01,10,33,300,17
21,37,52,30.03,10,31,280,14
20,37,50,30.04,10,31,280,14
19,38,46,30.06,10,31,280,17
18,36,48,30.09,10,30,270,18
18,35,50,30.11,10,29,270,15
21,34,59,30.14,10,29,250,14
21,34,59,30.16,10,29,250,15
20,34,56,30.16,10,29,260,14
20,33,58,30.16,10,29,260,13
20,32,61,30.16,10,28,250,11
20,31,64,30.16,10,27,260,13
19,30,64,30.17,10,26,270,8
20,30,66,30.17,10,27,260,8
20,30,66,30.17,10,27,250,9
22,31,69,30.16,10,28,260,9
22,30,72,30.16,10,27,220,9
23,32,69,30.16,10,29,230,11
25,34,70,30.14,10,31,220,15
27,38,65,30.14,10,34,220,10
27,39,62,30.14,10,34,230,13
26,40,58,30.11,10,35,240,11
26,40,58,30.08,10,35,240,16
25,42,51,30.06,10,35,240,17
26,43,51,30.03,10,36,230,13
27,44,51,30.03,10,37,250,10
27,42,55,30.04,10,36,230,8
28,41,60,30.06,10,36,240,7
30,43,60,30.09,10,38,250,9
29,42,60,30.11,10,37,240,7
28,42,58,30.11,10,36,230,7
28,43,56,30.11,10,37,250,7
28,41,60,30.11,10,36,220,6
29,39,67,30.11,10,35,230,7
29,40,65,30.11,10,36,230,6
30,39,70,30.11,10,35,0,0
30,37,76,30.09,10,34,140,5
31,38,76,30.09,10,35,140,5
32,39,76,30.09,10,36,120,3
33,38,83,30.09,10,36,0,0
33,41,73,30.08,10,38,180,7
33,40,77,30.08,10,37,190,10
35,41,79,30.09,10,38,210,9
35,44,71,30.06,10,40,200,8
34,46,63,30.06,10,41,200,9
32,46,58,30.04,10,40,200,7
32,48,54,30.03,10,41,230,6
31,49,50,30,10,41,210,6
32,51,48,29.98,10,43,230,10
33,49,55,29.96,10,42,200,7
33,48,56,29.98,10,41,220,6
33,47,59,30,10,41,0,0
35,43,74,30,10,40,210,7
38,46,73,29.98,10,42,200,9
37,45,74,30,10,41,200,8
39,46,77,30.01,10,43,200,7
39,44,83,30,10,42,190,3
41,44,89,29.98,10,43,180,5
42,45,90,29.98,9,44,190,5
42,44,93,29.96,10,43,170,6
43,46,89,29.96,10,45,0,0
42,45,90,29.98,10,44,0,0
43,45,93,29.98,10,44,0,0
41,43,93,29.96,8,42,160,3
43,45,93,29.96,5,44,180,7
43,45,93,29.96,4,44,0,0
45,46,96,29.98,7,46,180,5
45,48,89,30,8,47,180,7
45,50,83,30.01,9,48,200,6
45,50,83,29.98,9,48,210,3
46,54,75,29.96,9,50,170,7
45,53,74,29.93,10,49,170,8
45,54,72,29.91,10,49,180,8
46,53,77,29.91,10,49,190,9
45,51,80,29.91,10,48,200,5
44,50,80,29.93,10,47,190,3
44,48,86,29.95,9,46,180,5
45,49,86,29.96,10,47,180,10
46,50,86,29.96,10,48,190,9
46,50,86,29.95,10,48,180,14
48,52,86,29.93,10,50,180,13
47,50,89,29.91,10,48,170,13
47,50,89,29.91,9,48,180,9
49,52,89,29.9,9,50,180,15
50,52,93,29.88,8,51,190,13
50,52,93,29.88,5,51,180,11
51,53,93,29.82,5,52,170,18
50,52,93,29.87,5,51,200,13
51,53,93,29.83,5,52,180,18
52,54,93,29.85,5,53,190,24
51,53,93,29.85,0.25,52,170,18
52,54,93,29.88,2,53,180,15
51,54,90,29.91,5,52,210,10
51,54,90,29.93,10,52,190,9
54,59,83,29.91,10,56,200,7
52,59,78,29.91,10,55,180,9
53,58,84,29.88,10,55,170,14
54,57,90,29.88,8,55,180,24
53,56,90,29.88,9,54,200,15
51,55,87,29.91,9,53,200,14
50,56,81,29.9,10,53,180,18
52,58,81,29.88,10,55,330,14
52,58,81,29.93,10,55,190,9
51,56,84,29.93,10,53,190,9
51,57,81,29.96,10,54,230,6
51,55,87,29.96,10,53,160,5
50,54,87,29.96,10,52,180,6
50,53,89,29.96,10,51,180,9
50,53,89,29.96,10,51,210,6
51,54,90,29.96,10,52,210,7
50,53,89,29.98,10,51,210,5
51,54,90,29.96,10,52,0,0
50,53,89,29.96,8,51,180,6
52,53,96,29.98,5,52,0,0
51,53,93,29.98,2,52,0,0
52,54,93,29.96,0.5,53,110,5
52,54,93,29.98,0.25,53,140,5
53,54,97,29.93,0.12,53,160,9
55,57,93,29.88,0.12,56,160,9
52,53,96,29.9,0.12,52,190,13
51,54,90,29.91,8,52,330,21
48,53,83,29.96,10,50,330,11
49,53,86,29.98,8,51,320,8
49,52,89,30,7,50,360,7
49,53,86,30.03,10,51,310,9
49,52,89,30.04,10,50,320,5
48,52,86,30.03,10,50,360,6
45,49,86,30.08,10,47,330,17
40,45,83,30.08,10,43,350,18
37,44,76,30.11,10,41,340,15
33,43,68,30.14,10,39,330,15
31,42,65,30.11,10,37,340,16
27,40,60,30.12,10,35,340,17
26,39,60,30.14,10,34,330,15
22,38,52,30.14,10,32,350,17
21,37,52,30.12,10,31,340,14
21,36,55,30.12,10,31,340,15
21,36,55,30.12,10,31,350,15
24,35,64,30.14,10,31,350,14
24,35,64,30.14,10,31,360,10
24,35,64,30.16,10,31,350,9
24,38,57,30.14,10,33,350,9
22,39,50,30.11,10,33,360,14
20,41,43,30.09,10,33,310,14
21,40,47,30.06,10,33,360,11
18,40,41,30.09,10,32,320,14
18,39,43,30.11,10,32,310,18
19,38,46,30.14,10,31,310,14
20,37,50,30.16,10,31,280,11
21,37,52,30.19,10,31,300,8
22,34,61,30.22,10,30,310,21
20,32,61,30.24,10,28,310,22
11,31,43,30.27,10,25,320,24
9,29,43,30.3,10,23,330,21
4,28,35,30.32,10,22,310,28
5,26,40,30.35,10,21,320,25
5,25,42,30.37,10,20,320,22
3,23,42,30.4,10,18,320,21
3,22,44,30.4,10,17,320,20
4,21,47,30.42,10,17,330,17
4,20,50,30.45,10,16,330,15
4,20,50,30.47,10,16,330,14
4,20,50,30.48,10,16,340,16
4,22,46,30.5,10,18,320,9
5,23,46,30.51,10,18,330,9
4,25,40,30.5,10,20,360,6
5,26,40,30.5,10,21,340,7
5,29,36,30.47,10,23,340,9
5,28,37,30.47,10,22,280,5
4,29,34,30.47,10,22,0,0
5,29,36,30.48,10,23,60,5
6,28,39,30.5,10,22,80,3
6,28,39,30.5,10,22,120,3
8,28,43,30.5,10,22,100,5
12,29,49,30.5,10,24,120,5
14,29,54,30.47,10,24,120,7
16,30,56,30.47,10,26,150,7
18,31,59,30.45,10,27,170,10
21,32,64,30.42,10,28,160,8
21,31,67,30.4,10,28,250,9
20,31,64,30.4,10,27,260,7
20,30,66,30.38,10,27,300,3
20,29,69,30.37,10,26,340,5
20,30,66,30.34,10,27,0,0
20,28,72,30.3,10,25,60,5
21,30,69,30.29,10,27,0,0
22,32,66,30.29,10,29,330,6
23,34,64,30.29,10,30,280,7
23,35,61,30.27,10,31,0,0
23,35,61,30.24,10,31,270,8
19,35,52,30.21,10,30,260,9
20,35,54,30.17,10,30,270,17
24,37,59,30.16,10,32,250,9
25,38,60,30.16,10,33,260,11
24,37,59,30.19,10,32,270,17
24,36,62,30.21,10,32,270,14
24,35,64,30.22,10,31,280,13
24,35,64,30.24,10,31,270,11
22,35,59,30.25,10,30,280,8
22,36,57,30.25,10,31,280,10
23,36,59,30.27,10,31,290,14
23,35,61,30.27,10,31,270,11
23,34,64,30.29,10,30,270,10
22,33,64,30.27,10,29,270,8
23,33,66,30.3,10,29,270,11
22,32,66,30.32,10,29,270,8
20,32,61,30.29,10,28,280,8
20,32,61,30.32,10,28,270,10
18,32,56,30.32,10,27,280,9
16,33,49,30.34,10,28,280,10
17,33,52,30.35,10,28,270,9
17,35,48,30.35,10,29,280,13
19,36,50,30.35,10,30,250,9
18,38,44,30.34,10,31,230,10
20,38,48,30.32,10,32,230,14
18,40,41,30.29,10,32,240,17
17,40,40,30.27,10,32,230,15
17,41,38,30.27,10,33,260,15
19,41,41,30.27,10,33,260,10
19,40,43,30.27,10,33,270,15
19,39,45,30.29,10,32,270,13
19,40,43,30.29,10,33,280,13
21,39,48,30.32,10,33,290,11
22,39,50,30.32,10,33,300,11
22,37,54,30.32,10,32,270,7
23,35,61,30.3,10,31,240,7
24,33,70,30.29,10,30,220,7
23,32,69,30.27,10,29,220,8
25,34,70,30.27,10,31,220,9
25,32,75,30.25,10,29,230,8
25,33,72,30.24,10,30,220,8
25,33,72,30.22,10,30,220,8
25,32,75,30.22,10,29,230,8
28,35,76,30.22,10,32,240,13
28,36,73,30.22,10,33,250,8
28,41,60,30.22,10,36,240,14
26,44,49,30.22,10,37,240,18
28,44,53,30.19,10,38,240,15
27,49,43,30.16,10,40,240,18
28,52,40,30.11,10,42,240,18
28,53,38,30.09,10,42,240,17
29,53,40,30.08,10,43,230,15
29,51,43,30.06,10,42,230,11
31,49,50,30.08,10,41,240,14
32,48,54,30.11,10,41,240,16
31,48,52,30.12,10,41,240,15
32,46,58,30.11,10,40,240,11
28,46,50,30.11,10,39,240,13
28,43,56,30.09,10,37,220,7
28,44,53,30.09,10,38,240,9
29,42,60,30.08,10,37,220,8
30,41,65,30.06,10,37,240,8
31,42,65,30.06,10,37,220,9
30,40,68,30.06,10,36,220,9
30,40,68,30.03,10,36,230,9
31,41,67,30.03,10,37,230,3
33,42,71,30,10,38,180,7
33,43,68,30.01,10,39,200,9
33,43,68,30.01,10,39,200,6
33,44,65,30.03,10,39,210,6
32,45,61,30.01,10,40,210,6
37,45,74,29.93,10,41,90,3
38,44,79,29.88,7,41,100,3
40,43,89,29.8,5,42,90,8
41,44,89,29.67,1,43,70,10
43,45,93,29.59,2.5,44,80,16
44,46,93,29.49,2.5,45,80,18
46,48,93,29.44,2,47,90,8
48,49,97,29.44,1,48,0,0
42,44,93,29.41,5,43,320,18
40,43,89,29.48,9,42,310,18
39,43,86,29.56,10,41,310,23
38,44,79,29.59,10,41,310,13
38,44,79,29.64,10,41,270,10
36,44,73,29.67,10,40,290,16
35,42,76,29.7,10,39,300,9
35,42,76,29.75,10,39,270,11
35,40,83,29.78,10,38,260,9
34,39,82,29.77,10,37,260,10
35,39,86,29.78,10,37,260,9
34,38,86,29.8,10,36,230,10
37,41,86,29.85,10,39,260,9
37,42,82,29.88,10,40,260,9
37,43,80,29.91,10,40,260,10
36,46,68,29.93,10,42,280,13
35,47,63,29.93,10,42,270,16
31,43,63,29.95,10,38,330,18
26,40,58,29.96,10,35,320,17
23,39,53,30,10,33,330,17
21,38,51,30.03,10,32,330,16
18,36,48,30.06,10,30,340,17
16,34,48,30.09,10,28,330,20
13,32,45,30.11,10,26,320,14
10,30,43,30.12,10,24,340,18
10,29,45,30.14,10,24,330,14
10,27,49,30.16,10,22,330,15
10,26,51,30.17,10,22,320,14
8,25,48,30.17,10,20,330,13
7,24,48,30.17,10,20,350,13
5,23,46,30.17,10,18,340,14
6,22,50,30.17,10,18,10,10
7,23,50,30.16,10,19,10,7
9,23,55,30.16,10,19,30,6
7,23,50,30.16,10,19,350,7
8,23,53,30.16,10,19,350,6
8,22,55,30.16,10,18,20,5
9,23,55,30.14,10,19,50,3
9,24,52,30.14,10,20,0,0
10,26,51,30.14,10,22,0,0
13,28,53,30.12,10,24,200,3
13,29,51,30.11,10,24,240,15
14,32,47,30.08,10,26,260,14
15,33,47,30.06,10,27,240,14
17,33,52,30.06,10,28,250,14
21,33,61,30.09,9,29,270,18
20,33,58,30.11,10,29,280,21
19,32,59,30.12,10,28,270,21
18,32,56,30.16,10,27,270,17
12,32,43,30.19,10,26,280,20
11,30,45,30.22,10,24,290,18
10,29,45,30.24,10,24,280,17
6,28,39,30.25,10,22,290,17
5,27,39,30.27,10,21,280,17
5,26,40,30.29,10,21,280,16
5,26,40,30.32,10,21,290,9
7,25,46,30.34,10,20,280,13
7,25,46,30.35,10,20,280,11
8,25,48,30.35,10,20,270,14
10,25,53,30.37,10,21,260,11
10,24,55,30.38,10,20,260,7
12,25,58,30.4,10,21,270,6
13,30,49,30.4,10,25,280,9
11,32,41,30.4,10,26,300,16
13,32,45,30.4,10,26,260,10
13,33,43,30.37,10,27,280,11
15,33,47,30.35,10,27,270,8
16,33,49,30.35,10,28,250,11
16,33,49,30.32,10,28,240,6
16,33,49,30.32,10,28,260,5
17,32,54,30.32,10,27,0,0
17,32,54,30.32,10,27,60,5
17,33,52,30.32,10,28,60,7
18,32,56,30.32,10,27,60,6
17,32,54,30.29,10,27,60,7
16,32,52,30.27,10,27,60,9
16,32,52,30.27,10,27,50,9
18,33,54,30.24,10,28,50,8
19,33,56,30.22,10,28,60,13
19,33,56,30.19,10,28,60,13
20,33,58,30.16,10,29,50,14
22,32,66,30.14,9,29,40,15
25,31,79,30.11,6,29,30,15
25,30,82,30.11,10,28,30,20
24,30,79,30.09,10,28,40,15
24,29,82,30.06,10,27,30,17
23,29,78,30.06,10,27,30,21
24,29,82,30.04,10,27,30,21
23,29,78,30.01,10,27,30,21
23,28,81,29.95,8,26,30,18
23,28,81,29.91,8,26,20,18
22,27,81,29.88,10,25,30,20
22,27,81,29.85,10,25,30,17
22,27,81,29.83,10,25,30,18
22,27,81,29.8,10,25,30,20
21,26,81,29.78,10,24,40,18
21,25,85,29.75,1.5,24,30,20
20,24,84,29.72,1.5,23,30,21
20,23,88,29.7,1,22,20,18
18,22,85,29.67,1,21,20,21
17,20,89,29.67,1,19,30,18
15,19,84,29.65,1,18,20,21
13,18,81,29.62,0.75,17,10,23
12,16,84,29.59,0.75,15,10,21
11,15,84,29.62,0.5,14,360,22
6,11,81,29.65,0.5,10,350,25
6,11,81,29.7,0.5,10,350,22
7,12,80,29.75,0.5,11,340,21
7,12,80,29.8,0.5,11,350,26
6,11,81,29.87,0.5,10,350,29
7,12,80,29.93,0.25,11,340,28
8,14,77,29.98,2,13,340,25
7,15,70,30.01,8,13,330,18
6,17,62,30.03,10,14,320,21
5,18,57,30.06,10,15,320,18
4,18,54,30.12,10,15,310,26
3,18,52,30.16,10,15,310,22
2,16,54,30.22,10,13,320,22
-1,15,49,30.27,10,12,320,20
-2,14,49,30.34,10,11,320,16
-3,13,49,30.37,10,10,330,16
-6,13,42,30.42,10,10,310,11
-7,12,42,30.45,10,9,340,9
-6,10,48,30.47,10,7,330,8
-6,10,48,30.47,10,7,330,10
-5,10,50,30.45,10,7,300,9
-5,10,50,30.45,10,7,340,6
-3,8,60,30.48,10,6,360,5
-4,7,60,30.48,10,5,360,3
-2,8,63,30.48,10,6,20,5
-2,9,61,30.48,10,7,0,0
-2,9,61,30.48,10,7,0,0
0,10,63,30.5,10,8,0,0
2,10,69,30.53,10,8,0,0
7,15,70,30.53,10,13,240,8
8,18,65,30.53,10,16,250,8
2,20,45,30.5,10,16,230,10
3,22,44,30.47,10,17,220,10
1,23,38,30.43,10,18,230,13
3,24,40,30.42,10,19,230,7
2,24,38,30.38,10,19,220,9
3,25,39,30.37,10,20,230,6
5,26,40,30.35,10,21,260,3
7,25,46,30.34,10,20,250,6
13,27,55,30.34,10,23,220,13
16,29,58,30.35,10,25,240,15
16,28,60,30.34,10,24,240,13
18,30,61,30.32,10,26,240,11
18,28,66,30.32,10,25,240,11
18,27,69,30.3,10,24,240,10
17,26,69,30.27,10,23,230,10
18,25,75,30.29,10,23,230,8
21,28,75,30.29,10,26,270,6
20,26,78,30.27,10,24,340,3
22,28,78,30.27,10,26,230,3
23,29,78,30.29,10,27,240,6
24,30,79,30.27,9,28,0,0
26,31,82,30.3,5,29,0,0
27,31,85,30.3,5,30,190,3
29,32,88,30.32,4,31,0,0
30,32,92,30.29,3,31,0,0
30,33,89,30.24,9,32,20,3
30,34,85,30.21,5,32,20,5
31,34,89,30.17,6,33,60,8
31,35,85,30.16,7,33,30,7
32,36,86,30.16,7,34,10,6
33,37,86,30.11,6,35,80,6
35,39,86,30.08,7,37,70,9
35,39,86,30.04,3,37,50,6
36,39,89,29.98,0.5,38,60,6
43,45,93,29.96,0.12,44,110,10
46,48,93,29.91,0,47,140,18
47,48,96,29.83,0,48,140,18
48,49,97,29.77,0.12,48,140,22
49,50,96,29.7,1.5,49,150,21
52,53,96,29.67,1,52,170,25
50,51,96,29.65,0,50,180,22
50,50,100,29.59,0,50,170,24
50,51,96,29.54,0,50,180,22
49,49,100,29.52,0,49,180,17
48,49,97,29.47,0.12,48,170,15
50,51,96,29.46,0,50,180,25
50,51,96,29.41,0,50,180,28
45,48,89,29.51,4,47,260,21
43,47,86,29.46,10,45,270,13
41,45,86,29.44,10,43,230,13
38,45,77,29.46,10,42,270,21
34,40,79,29.48,10,37,270,20
31,40,70,29.48,10,36,270,15
29,42,60,29.48,10,37,280,14
26,40,58,29.51,10,35,310,15
22,38,52,29.54,10,32,310,14
17,37,44,29.57,10,30,300,23
17,35,48,29.62,10,29,270,21
14,32,47,29.64,10,26,270,29
11,30,45,29.65,10,24,270,24
12,27,53,29.67,10,23,270,32
3,21,45,29.72,10,17,260,34
-5,16,38,29.78,10,12,280,29
-8,13,38,29.83,10,9,280,28
-8,12,40,29.87,10,9,270,31
-12,10,36,29.91,10,7,270,30
-13,9,36,29.96,10,6,290,29
-13,8,37,30.01,10,5,290,28
-15,7,35,30.06,10,4,280,24
-13,6,40,30.09,10,3,280,22
-14,7,37,30.14,10,4,270,24
-15,8,33,30.19,10,5,280,22
-15,9,29,30.19,10,6,280,29
-14,10,32,30.16,10,7,290,18
-15,11,29,30.16,10,7,270,24
-12,12,33,30.19,10,8,260,25
-13,11,32,30.22,10,7,270,22
-12,11,34,30.22,10,7,280,18
-12,10,36,30.24,10,7,280,22
-11,10,37,30.27,10,7,280,18
-11,10,37,30.27,10,7,270,17
-10,10,39,30.32,10,7,270,20
-9,11,40,30.34,10,8,270,14
-8,11,42,30.37,10,8,270,18
-8,11,42,30.38,10,8,280,22
-8,11,42,30.38,10,8,280,16
-7,11,44,30.4,10,8,270,15
-7,10,45,30.42,10,7,280,16
-7,10,45,30.45,10,7,280,14
-6,10,48,30.45,10,7,280,13
-6,10,48,30.45,10,7,290,13
-6,10,48,30.45,10,7,280,11
-5,10,50,30.47,10,7,270,10
-4,11,51,30.53,10,8,280,11
-4,13,46,30.55,10,10,280,10
-4,15,42,30.56,10,11,290,11
-3,17,41,30.53,10,13,280,10
-2,19,39,30.5,10,15,280,10
-2,20,38,30.47,10,15,290,13
-2,21,36,30.47,10,16,250,10
-1,22,36,30.47,10,17,260,10
0,22,38,30.47,10,17,250,16
-1,21,38,30.48,10,16,260,18
-1,22,36,30.48,10,17,280,15
0,22,38,30.5,10,17,270,15
1,22,40,30.51,10,17,260,15
1,22,40,30.51,10,17,260,14
0,23,36,30.51,10,18,270,11
2,24,38,30.51,10,19,270,10
2,24,38,30.5,10,19,270,14
2,24,38,30.5,10,19,260,10
3,25,39,30.5,10,20,280,7
4,25,40,30.51,10,20,270,9
4,25,40,30.53,10,20,270,11
6,25,44,30.53,10,20,270,10
9,24,52,30.55,10,20,270,9
9,24,52,30.58,10,20,320,9
9,24,52,30.6,10,20,320,10
8,27,45,30.63,10,22,330,10
8,28,43,30.63,10,22,340,13
7,30,38,30.64,10,24,340,8
7,31,36,30.61,10,24,350,7
6,32,33,30.6,10,25,10,6
6,33,32,30.6,10,25,360,3
6,32,33,30.6,10,25,0,0
9,31,40,30.61,10,25,230,7
12,26,55,30.63,10,22,240,7
12,26,55,30.63,10,22,210,3
13,28,53,30.63,10,24,0,0
14,26,60,30.63,10,22,80,5
15,26,63,30.63,10,23,120,6
13,26,57,30.61,10,22,100,5
14,25,63,30.6,10,22,90,5
15,26,63,30.58,10,23,0,0
16,27,63,30.56,10,24,50,5
18,28,66,30.55,10,25,40,5
18,28,66,30.55,10,25,20,6
18,29,63,30.53,10,25,20,6
19,30,64,30.5,10,26,40,5
20,31,64,30.5,10,27,10,3
20,32,61,30.47,9,28,20,3
21,32,64,30.47,8,28,40,6
24,33,70,30.48,8,30,50,5
27,33,78,30.48,7,31,10,5
29,33,85,30.45,6,31,0,0
31,35,85,30.42,6,33,0,0
32,36,86,30.38,6,34,350,3
33,37,86,30.37,2,35,10,3
34,37,89,30.37,1,36,10,6
34,37,89,30.35,1,36,50,3
35,37,93,30.34,1,36,20,3
35,37,93,30.32,1,36,50,5
35,37,93,30.32,0.5,36,10,3
36,38,93,30.3,0.5,37,20,5
36,38,93,30.29,0.5,37,360,3
36,38,93,30.27,0.5,37,360,3
35,37,93,30.24,0.5,36,20,6
36,38,93,30.21,0.5,37,0,0
37,39,93,30.16,0.5,38,70,5
39,41,93,30.14,0.5,40,360,5
44,46,93,30.11,4,45,90,3
46,48,93,30.06,8,47,140,14
47,49,93,30.01,9,48,140,18
48,51,89,29.96,8,49,150,18
49,51,92,29.93,6,50,160,18
47,49,93,29.91,0.25,48,180,14
47,49,93,29.88,0,48,180,13
48,49,97,29.85,0,48,180,14
50,51,96,29.78,0,50,180,21
49,50,96,29.7,0,49,180,18
52,53,96,29.62,0,52,170,25
51,52,97,29.57,0.25,51,180,18
51,52,97,29.49,0,51,180,24
50,51,96,29.48,0,50,180,24
48,49,97,29.44,0,48,180,24
50,51,96,29.49,6,50,230,17
49,50,96,29.44,7,49,220,11
51,52,97,29.39,8,51,180,7
48,50,93,29.33,7,49,150,15
47,49,93,29.44,0.5,48,210,24
